date,program_type,vacancies_per_day,beds_per_day,percent_vacant_per_day,year,month,day,percent_occupied_per_day
2023-04-13,Transitional Independent Living (TIL),81,491,16.5,2023,4,13,83.5
2023-04-14,Transitional Independent Living (TIL),82,491,16.7,2023,4,14,83.3
2023-04-15,Transitional Independent Living (TIL),81,491,16.5,2023,4,15,83.5
2023-04-16,Transitional Independent Living (TIL),84,491,17.11,2023,4,16,82.89
2023-04-17,Transitional Independent Living (TIL),88,491,17.92,2023,4,17,82.08
2023-04-18,Transitional Independent Living (TIL),89,491,18.13,2023,4,18,81.87
2023-04-19,Transitional Independent Living (TIL),84,491,17.11,2023,4,19,82.89
2023-04-20,Transitional Independent Living (TIL),83,491,16.9,2023,4,20,83.1
2023-04-21,Transitional Independent Living (TIL),83,491,16.9,2023,4,21,83.1
2023-04-22,Transitional Independent Living (TIL),85,491,17.31,2023,4,22,82.69
2023-04-23,Transitional Independent Living (TIL),88,491,17.92,2023,4,23,82.08
2023-04-24,Transitional Independent Living (TIL),89,491,18.13,2023,4,24,81.87
2023-04-25,Transitional Independent Living (TIL),86,491,17.52,2023,4,25,82.48
2023-04-26,Transitional Independent Living (TIL),87,491,17.72,2023,4,26,82.28
2023-04-27,Transitional Independent Living (TIL),85,491,17.31,2023,4,27,82.69
2023-04-28,Transitional Independent Living (TIL),85,491,17.31,2023,4,28,82.69
2023-04-29,Transitional Independent Living (TIL),91,491,18.53,2023,4,29,81.47
2023-04-30,Transitional Independent Living (TIL),92,491,18.74,2023,4,30,81.26
2023-05-01,Transitional Independent Living (TIL),107,506,21.15,2023,5,1,78.85
2023-05-02,Transitional Independent Living (TIL),108,506,21.34,2023,5,2,78.66
2023-05-03,Transitional Independent Living (TIL),108,506,21.34,2023,5,3,78.66
2023-05-04,Transitional Independent Living (TIL),108,506,21.34,2023,5,4,78.66
2023-05-05,Transitional Independent Living (TIL),110,506,21.74,2023,5,5,78.26
2023-05-06,Transitional Independent Living (TIL),113,506,22.33,2023,5,6,77.67
2023-05-07,Transitional Independent Living (TIL),114,506,22.53,2023,5,7,77.47
2023-05-08,Transitional Independent Living (TIL),111,506,21.94,2023,5,8,78.06
2023-05-09,Transitional Independent Living (TIL),113,506,22.33,2023,5,9,77.67
2023-05-10,Transitional Independent Living (TIL),112,506,22.13,2023,5,10,77.87
2023-05-11,Transitional Independent Living (TIL),114,506,22.53,2023,5,11,77.47
2023-05-12,Transitional Independent Living (TIL),115,506,22.73,2023,5,12,77.27
2023-05-13,Transitional Independent Living (TIL),120,506,23.72,2023,5,13,76.28
2023-05-14,Transitional Independent Living (TIL),119,506,23.52,2023,5,14,76.48
2023-05-15,Transitional Independent Living (TIL),120,506,23.72,2023,5,15,76.28
2023-05-16,Transitional Independent Living (TIL),119,506,23.52,2023,5,16,76.48
2023-05-17,Transitional Independent Living (TIL),120,506,23.72,2023,5,17,76.28
2023-05-18,Transitional Independent Living (TIL),118,506,23.32,2023,5,18,76.68
2023-05-19,Transitional Independent Living (TIL),118,506,23.32,2023,5,19,76.68
2023-05-20,Transitional Independent Living (TIL),119,506,23.52,2023,5,20,76.48
2023-05-21,Transitional Independent Living (TIL),118,506,23.32,2023,5,21,76.68
2023-05-22,Transitional Independent Living (TIL),118,506,23.32,2023,5,22,76.68
2023-05-23,Transitional Independent Living (TIL),116,506,22.92,2023,5,23,77.08
2023-05-24,Transitional Independent Living (TIL),120,506,23.72,2023,5,24,76.28
2023-05-25,Transitional Independent Living (TIL),121,506,23.91,2023,5,25,76.09
2023-05-26,Transitional Independent Living (TIL),120,506,23.72,2023,5,26,76.28
2023-05-27,Transitional Independent Living (TIL),120,506,23.72,2023,5,27,76.28
2023-05-28,Transitional Independent Living (TIL),122,506,24.11,2023,5,28,75.89
2023-05-29,Transitional Independent Living (TIL),124,506,24.51,2023,5,29,75.49
2023-05-30,Transitional Independent Living (TIL),118,506,23.32,2023,5,30,76.68
2023-05-31,Transitional Independent Living (TIL),116,506,22.92,2023,5,31,77.08
2023-06-01,Transitional Independent Living (TIL),115,506,22.73,2023,6,1,77.27
2023-06-02,Transitional Independent Living (TIL),108,506,21.34,2023,6,2,78.66
2023-06-03,Transitional Independent Living (TIL),106,506,20.95,2023,6,3,79.05
2023-06-04,Transitional Independent Living (TIL),106,506,20.95,2023,6,4,79.05
2023-06-05,Transitional Independent Living (TIL),109,506,21.54,2023,6,5,78.46000000000001
2023-06-06,Transitional Independent Living (TIL),109,506,21.54,2023,6,6,78.46000000000001
2023-06-07,Transitional Independent Living (TIL),105,506,20.75,2023,6,7,79.25
2023-06-08,Transitional Independent Living (TIL),100,506,19.76,2023,6,8,80.24
2023-06-09,Transitional Independent Living (TIL),101,506,19.96,2023,6,9,80.03999999999999
2023-06-10,Transitional Independent Living (TIL),101,506,19.96,2023,6,10,80.03999999999999
2023-06-11,Transitional Independent Living (TIL),100,506,19.76,2023,6,11,80.24
2023-06-12,Transitional Independent Living (TIL),100,506,19.76,2023,6,12,80.24
2023-06-13,Transitional Independent Living (TIL),100,506,19.76,2023,6,13,80.24
2023-06-14,Transitional Independent Living (TIL),102,506,20.16,2023,6,14,79.84
2023-06-15,Transitional Independent Living (TIL),102,506,20.16,2023,6,15,79.84
2023-06-16,Transitional Independent Living (TIL),104,506,20.55,2023,6,16,79.45
2023-06-17,Transitional Independent Living (TIL),103,506,20.36,2023,6,17,79.64
2023-06-18,Transitional Independent Living (TIL),88,491,17.92,2023,6,18,82.08
2023-06-19,Transitional Independent Living (TIL),88,491,17.92,2023,6,19,82.08
2023-06-20,Transitional Independent Living (TIL),86,491,17.52,2023,6,20,82.48
2023-06-21,Transitional Independent Living (TIL),86,491,17.52,2023,6,21,82.48
2023-06-22,Transitional Independent Living (TIL),76,491,15.48,2023,6,22,84.52
2023-06-23,Transitional Independent Living (TIL),76,491,15.48,2023,6,23,84.52
2023-06-24,Transitional Independent Living (TIL),76,491,15.48,2023,6,24,84.52
2023-06-25,Transitional Independent Living (TIL),75,491,15.27,2023,6,25,84.73
2023-06-26,Transitional Independent Living (TIL),76,491,15.48,2023,6,26,84.52
2023-06-27,Transitional Independent Living (TIL),79,491,16.09,2023,6,27,83.91
2023-06-28,Transitional Independent Living (TIL),78,491,15.89,2023,6,28,84.11
2023-06-29,Transitional Independent Living (TIL),77,491,15.68,2023,6,29,84.32
2023-06-30,Transitional Independent Living (TIL),83,491,16.9,2023,6,30,83.1
